training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.0,0.0,1.0,0.0,100000.0,1000.0,0,10000.0,1529.8032,3.8543234,-0.030776499,-3.0408866,23711.621,-24199.771,518863.25,0.0,1.3777595,1.3777595,0.0,0.0003,15307.398,0.0019890064239501955,9.945077657699585,0,,,,,,,,,,,,,,,,,,,,,,,
0.027957177,0.0,21936486.0,0.0,100000.0,1000.0,2,10000.0,1348.5839,992.1769,473.95526,-6.74306,5601.13,-5504.08,423748.56,0.0,0.21936487,0.21936487,1e-05,0.0003,3542.2605,0.010048725414276123,60.188849210739136,5000,,,,,,,,,,,,,,,,,,,,,,,
0.01101494,0.0,17422694.0,0.0,100000.0,1000.0,4,10000.0,1522.5604,2046.9275,1047.0569,-3.6949894,24395.922,-11564.658,539155.7,0.0,0.17422694,0.17422694,2e-05,0.0003,3264.8408,0.006865363645553589,94.51579594612122,10000,,,,,,,,,,,,,,,,,,,,,,,
0.015274536,0.0,11670207.0,0.0,100000.0,1000.0,7,10000.0,7945.919,3022.3364,1533.6051,-20.71859,7973.3584,-12426.178,510780.88,0.0,0.11670207,0.11670207,3e-05,0.0003,9112.955,0.0075555949211120604,132.29389667510986,15000,,,,,,,,,,,,,,,,,,,,,,,
0.015632331,0.0,12757823.0,0.0,100000.0,1000.0,9,10000.0,8638.654,3834.3406,2017.2131,-75.94136,18098.99,-17113.848,641061.4,0.0,0.12757823,0.12757823,4e-05,0.0003,9914.452,0.008042445468902587,172.50619292259216,20000,,,,,,,,,,,,,,,,,,,,,,,
0.015996639,0.0,1.092843,0.08707267,100000.0,1000.0,12,10000.0,7488.2285,4482.4995,2351.5293,-160.13733,10537.715,-10601.856,446706.97,0.0,0.09515676,0.09515676,5e-05,0.0003,8439.8125,0.00772195553779602,211.11612701416016,25000,,,,,,,,,,,,,,,,,,,,,,,
0.01111669,0.0,0.8720999,0.11735737,100000.0,1000.0,14,10000.0,8698.949,5003.048,2679.862,-253.37363,9560.771,-10738.039,501505.25,0.0,0.102347344,0.102347344,6e-05,0.0003,9722.434,0.007925218391418456,250.74235367774963,30000,,,,,,,,,,,,,,,,,,,,,,,
0.0132535305,0.0,0.7126769,0.13577819,100000.0,1000.0,17,10000.0,8792.098,5426.156,2910.8472,-349.49075,18297.117,-20789.977,670580.56,0.0,0.09676598,0.09676598,6.9999995e-05,0.0003,9759.771,0.007562882375717163,288.55691051483154,35000,,,,,,,,,,,,,,,,,,,,,,,
0.010158261,0.0,0.50809944,0.13978079,100000.0,1000.0,19,10000.0,10110.947,5752.993,3080.027,-1307.5353,11090.728,-9704.54,431317.9,0.0,0.07102254,0.07102254,8e-05,0.0003,10821.183,0.007440149259567261,325.75778436660767,40000,,,,,,,,,,,,,,,,,,,,,,,
0.009294729,0.0,0.47582406,0.11677935,100000.0,1000.0,20,10000.0,18830.057,6032.833,3245.395,-1723.4321,26948.102,-17639.238,671472.75,0.0,0.055566423,0.055566423,8.9999994e-05,0.0003,19385.73,0.00763859395980835,363.9508955478668,45000,,,,,,,,,,,,,,,,,,,,,,,
0.010456556,0.0,0.5915591,0.106792785,100000.0,1000.0,20,10000.0,6981.5,6318.6704,3351.272,-1969.0166,21443.334,-24746.398,500281.56,0.0,0.06317424,0.06317424,1e-04,0.0003,7613.253,0.007471172142028809,401.30687737464905,50000,,,,,,,,,,,,,,,,,,,,,,,
0.009095056,0.0,0.65935653,0.09397727,100000.0,1000.0,20,10000.0,12783.913,6649.3633,3645.8892,-2204.542,19358.998,-25919.238,866757.3,0.0,0.061964534,0.061964534,9.999385e-05,0.0003,13403.567,0.007513414812088013,438.87408089637756,55000,,,,,,,,,,,,,,,,,,,,,,,
0.010282733,0.0,0.7094532,0.08979562,100000.0,1000.0,20,10000.0,14239.457,6935.856,3566.255,-2549.2888,23455.531,-26572.717,720223.9,0.0,0.06370579,0.06370579,9.99754e-05,0.0003,14876.525,0.007225531196594239,475.00186419487,60000,,,,,,,,,,,,,,,,,,,,,,,
